OBJECT_ID,WINDCODES,INDUSTRYCODES
392986057,CFI.WI:玉米|ON0241:Wind商品|CRFI.WI:Wind谷物|NH0300:南华农产品收益率|1485:商品类|APFI.WI:Wind农副产品|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,
392986069,08Q85EA75D:绿地控股集团有限公司|378301:发债主体|3783:非上市公司|OgcLb262Ox:旭辉集团股份有限公司|RE0362FC:新城控股集团有限公司|3vR85D67CD:朗诗集团股份有限公司|031560006.IB:15绿地PPN001|1474:企债|1467:所有债券|124776.SH:14绿地债|1480314.IB:14绿地债|101560052.IB:15绿地MTN001|136179.SH:16绿地02|136176.SH:16绿地01|136089.SH:15绿地01|136090.SH:15绿地02|122486.SH:15旭辉01|136037.SH:15旭辉02|135060.SH:16旭辉01|135842.SH:16旭辉02|135843.SH:16旭辉03|145013.SH:16朗诗02|145012.SH:16朗诗01|ON02:公司,6240401020:房地产开发|6240401000:房地产管理与开发|6240400000:房地产|6240000000:金融|882509.WI:房地产开发|882247.WI:房地产管理与开发|882118.WI:房地产|882007.WI:金融|ON0308:Wind行业分类|886057.WI:房地产|3727:Wind主题行业|CI005023.WI:房地产(中信)|ON0301:中信行业|883010.WI:房地产(证监会)|ON0303:Wind证监会行业|ON03:行业
392983022,,
392986077,,
392986131,510660.SH:医药行业|ON0203:基金|834432.OC:德博尔|ON0207:三板股|837209.OC:优宁维|837344.OC:三元基因|836547.OC:无锡晶海|2002194:华夏基金管理有限公司|3783:非上市公司|519801.OF:华夏保证金B|519908.OF:华夏兴华A|000001.OF:华夏成长|000011.OF:华夏大盘精选|000014.OF:华夏聚利|000015.OF:华夏纯债A|000016.OF:华夏纯债C|000021.OF:华夏优势增长|000031.OF:华夏复兴|000041.OF:华夏全球精选|000047.OF:华夏双债增强A|000048.OF:华夏双债增强C|000071.OF:华夏恒生ETF联接(人民币)|000075.OF:华夏恒生ETF联接(美元现汇)|000121.OF:华夏永福养老理财A|000343.OF:华夏财富宝A|001001.OF:华夏债券AB|001011.OF:华夏希望债券A|001021.OF:华夏亚债中国A|001031.OF:华夏安康信用优选A|001057.OF:华夏理财30天A|001061.OF:华夏海外收益A人民币|001063.OF:华夏海外收益C|001066.OF:华夏海外收益A美元现钞|001078.OF:华夏现金宝B|002011.OF:华夏红利|002031.OF:华夏策略精选|159902.OF:华夏中小板ETF|159920.OF:华夏恒生ETF|159920.SZ:恒生ETF|160311.OF:华夏蓝筹核心|160314.OF:华夏行业精选|288002.OF:华夏收入|288101.OF:华夏货币A|288201.OF:华夏货币B|500018.OF:基金兴和|510330.OF:华夏沪深300ETF|510610.OF:华夏上证能源ETF|510620.OF:华夏上证原材料ETF|510630.OF:华夏上证主要消费ETF|510650.OF:华夏上证金融地产ETF|510650.SH:金融行业|000051.OF:华夏沪深300ETF联接|000061.OF:华夏盛世精选|000076.OF:华夏恒生ETF联接(美元现钞)|000353.OF:华夏现金增利E|001003.OF:华夏债券C|001013.OF:华夏希望债券C|001023.OF:华夏亚债中国C|001033.OF:华夏安康信用优选C|001058.OF:华夏理财30天B|001065.OF:华夏海外收益A美元现汇|001077.OF:华夏现金宝A|002001.OF:华夏回报A|002021.OF:华夏回报2号|003003.OF:华夏现金增利A|159902.SZ:中小板|160311.SZ:华夏蓝筹|160314.SZ:华夏行业|288001.OF:华夏经典配置|288102.OF:华夏稳定双利债券|500018.SH:基金兴和|510050.OF:华夏上证50ETF|510330.SH:华夏300|510610.SH:能源行业|510620.SH:材料行业|510630.SH:消费行业|510660.OF:华夏上证医药卫生ETF|519029.OF:华夏平稳增长|519800.OF:华夏保证金A|ON02:公司,
392981599,,6225301020:酒店、度假村与豪华游轮|6225301000:酒店、餐馆与休闲Ⅲ|6225300000:消费者服务Ⅱ|6225000000:可选消费|852131.SI:旅游综合Ⅲ|801214.SI:旅游综合Ⅱ|801210.SI:休闲服务(申万)|ON0302:申万行业|882457.WI:酒店、度假村与豪华游轮|882225.WI:酒店、餐馆与休闲Ⅲ|882107.WI:消费者服务Ⅱ|882004.WI:可选消费|ON0308:Wind行业分类|886039.WI:餐饮旅游|3727:Wind主题行业|CI005015.WI:餐饮旅游(中信)|ON0301:中信行业|ON03:行业
392986104,,
392986140,,
392986166,RBFI.WI:螺纹|ON0241:Wind商品|JJRI.WI:Wind煤焦钢矿|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,6215104050:钢铁|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|882417.WI:钢铁|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|886012.WI:钢铁|3727:Wind主题行业|886010.WI:基本金属|CI005005.WI:钢铁(中信)|ON0301:中信行业|883107.WI:金属非金属(证监会)|ON0303:Wind证监会行业|ON03:行业
392986168,CFFI.WI:郑棉|ON0241:Wind商品|SOFI.WI:Wind软商品|NH0300:南华农产品收益率|1485:商品类|APFI.WI:Wind农副产品|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,6225203030:纺织品|6225203000:纺织品、服装与奢侈品|6225200000:耐用消费品与服装|6225000000:可选消费|882455.WI:纺织品|882224.WI:纺织品、服装与奢侈品|882106.WI:耐用消费品与服装|882004.WI:可选消费|ON0308:Wind行业分类|886038.WI:纺织服装|3727:Wind主题行业|883003.WI:制造行业(证监会)|ON0303:Wind证监会行业|883102.WI:纺织服装(证监会)|CI005009.WI:轻工制造(中信)|ON0301:中信行业|CI005017.WI:纺织服装(中信)|ON03:行业
392986170,CFFI.WI:郑棉|ON0241:Wind商品|SOFI.WI:Wind软商品|NH0300:南华农产品收益率|1485:商品类|APFI.WI:Wind农副产品|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,
392986176,NH0100:南华商品收益率|1485:商品类|CFI.WI:玉米|ON0241:Wind商品|CRFI.WI:Wind谷物|NH0300:南华农产品收益率|APFI.WI:Wind农副产品|MFI.WI:豆粕|OOFI.WI:Wind油脂油料|BFI.WI:豆二|AFI.WI:连豆|YFI.WI:豆油|CCFI.WI:Wind商品|ON02:公司,
392986188,,6245101010:互联网软件与服务|6245101000:互联网软件与服务Ⅲ|6245100000:软件与服务|6245000000:信息技术|882510.WI:互联网软件与服务|882248.WI:互联网软件与服务Ⅲ|882119.WI:软件与服务|882008.WI:信息技术|ON0308:Wind行业分类|886058.WI:互联网|3727:Wind主题行业|883007.WI:信息技术(证监会)|ON0303:Wind证监会行业|ON03:行业
392986226,RHmfuu8vtD:BHP Billiton Plc|3783:非上市公司|WMsgGqAfCb:巴西淡水河谷公司|IFI.WI:铁矿|ON0241:Wind商品|JJRI.WI:Wind煤焦钢矿|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|RBFI.WI:螺纹|CCFI.WI:Wind商品|ON02:公司,
392986254,,
392986255,,850131.SI:林业Ⅲ|801011.SI:林业Ⅱ|801010.SI:农林牧渔(申万)|ON0302:申万行业|6215105010:林木产品|6215105000:纸与林木产品|6215100000:材料Ⅱ|6215000000:材料|882418.WI:林木产品|882206.WI:纸与林木产品|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|886013.WI:林木|3727:Wind主题行业|CI005020.WI:农林牧渔(中信)|ON0301:中信行业|883001.WI:农林牧渔(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883103.WI:木材家具(证监会)|CI005009.WI:轻工制造(中信)|ON03:行业
392986290,T26109.OC:关键词|ON0207:三板股|ON02:公司,
392990159,000333.SZ:美的集团|L9JRTZp47i:东芝(中国)有限公司|3783:非上市公司|ON0201:A股|ON02:公司,882449.WI:家用电器|882222.WI:家庭耐用消费品|882106.WI:耐用消费品与服装|882004.WI:可选消费|ON0308:Wind行业分类|6225201040:家用电器|6225201000:家庭耐用消费品|6225200000:耐用消费品与服装|6225000000:可选消费|CI005016.WI:家电(中信)|ON0301:中信行业|883110.WI:其它制造业(证监会)|ON0303:Wind证监会行业|CI005009.WI:轻工制造(中信)|ON03:行业
392990169,,
392990190,1A742C3103:法国兴业银行|3783:非上市公司,
392988186,,
392990208,,
392990209,,882516.WI:通信设备|882251.WI:通信设备Ⅲ|882120.WI:技术硬件与设备|882008.WI:信息技术|ON0308:Wind行业分类|6245201020:通信设备|6245201000:通信设备Ⅲ|6245200000:技术硬件与设备|6245000000:信息技术|851012.SI:终端设备|801102.SI:通信设备|801770.SI:通信(申万)|ON0302:申万行业|886060.WI:通信设备|3727:Wind主题行业|CI005026.WI:通信(中信)|ON0301:中信行业|883007.WI:信息技术(证监会)|ON0303:Wind证监会行业|ON03:行业
392990218,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,882416.WI:贵金属与矿石|882205.WI:金属、非金属与采矿|882101.WI:材料Ⅱ|882002.WI:材料|ON0308:Wind行业分类|6215104040:贵金属与矿石|6215104000:金属、非金属与采矿|6215100000:材料Ⅱ|6215000000:材料|6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|850313.SI:石油贸易|801035.SI:石油化工|801030.SI:化工(申万)|ON0302:申万行业|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|886011.WI:贵金属|3727:Wind主题行业|886010.WI:基本金属|CI005003.WI:有色金属(中信)|ON0301:中信行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883107.WI:金属非金属(证监会)|886002.WI:石油天然气|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON03:行业
392990238,AGFI.WI:沪银|ON0241:Wind商品|NMFI.WI:Wind贵金属|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,6210102010:综合性石油天然气|6210102000:石油、天然气与供消费用燃料|6210100000:能源Ⅱ|6210000000:能源|882402.WI:综合性石油天然气|882201.WI:石油、天然气与供消费用燃料|882100.WI:能源Ⅱ|882001.WI:能源|ON0308:Wind行业分类|6255102010:燃气|6255102000:燃气Ⅲ|6255100000:公用事业Ⅱ|6255000000:公用事业|851631.SI:燃气Ⅲ|801163.SI:燃气Ⅱ|801160.SI:公用事业(申万)|ON0302:申万行业|882529.WI:燃气|882259.WI:燃气Ⅲ|882123.WI:公用事业Ⅱ|882010.WI:公用事业|886002.WI:石油天然气|3727:Wind主题行业|883002.WI:采掘行业(证监会)|ON0303:Wind证监会行业|883003.WI:制造行业(证监会)|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|ON0301:中信行业|886066.WI:燃气|883004.WI:公用事业(证监会)|CI005004.WI:电力及公用事业(中信)|ON03:行业
392990278,,6225201040:家用电器|6225201000:家庭耐用消费品|6225200000:耐用消费品与服装|6225000000:可选消费|882449.WI:家用电器|882222.WI:家庭耐用消费品|882106.WI:耐用消费品与服装|882004.WI:可选消费|ON0308:Wind行业分类|CI005016.WI:家电(中信)|ON0301:中信行业|883110.WI:其它制造业(证监会)|ON0303:Wind证监会行业|CI005009.WI:轻工制造(中信)|ON03:行业
392990283,,
392990341,,882509.WI:房地产开发|882247.WI:房地产管理与开发|882118.WI:房地产|882007.WI:金融|ON0308:Wind行业分类|6240401020:房地产开发|6240401000:房地产管理与开发|6240400000:房地产|6240000000:金融|851811.SI:房地产开发Ⅲ|801181.SI:房地产开发Ⅱ|801180.SI:房地产(申万)|ON0302:申万行业|886057.WI:房地产|3727:Wind主题行业|CI005023.WI:房地产(中信)|ON0301:中信行业|883010.WI:房地产(证监会)|ON0303:Wind证监会行业|ON03:行业
392990391,,
392990435,,
392990462,T26485.OC:新闻网|ON0207:三板股|ON02:公司,
392990485,,
392990486,,
392990580,USDCHF.FX:美元兑瑞郎|ON0236:外汇|ON02:公司,
392990607,600455:新疆生产建设兵团|3783:非上市公司|ON02:公司,
392990608,,6235202011:中药|6235202000:制药|6235200000:制药、生物科技与生命科学|6235000000:医疗保健|882572.WI:中药|882240.WI:制药|882114.WI:制药、生物科技与生命科学|882006.WI:医疗保健|ON0308:Wind行业分类|886051.WI:制药|3727:Wind主题行业|883109.WI:医药生物(证监会)|ON0303:Wind证监会行业|CI005018.WI:医药(中信)|ON0301:中信行业|ON03:行业
392998100,08Q85EA75D:绿地控股集团有限公司|378301:发债主体|3783:非上市公司|F52DA:大华(集团)有限公司|16P76D7B89:中粮集团有限公司|3BG3CFDAE0:深业集团有限公司|9FeH6IkVre:金辉集团股份有限公司|3vR85D67CD:朗诗集团股份有限公司|OgcLb262Ox:旭辉集团股份有限公司|RE0362FC:新城控股集团有限公司|F9974:建发房地产集团有限公司|031560006.IB:15绿地PPN001|1474:企债|1467:所有债券|124776.SH:14绿地债|1480314.IB:14绿地债|101560052.IB:15绿地MTN001|136179.SH:16绿地02|136176.SH:16绿地01|136089.SH:15绿地01|136090.SH:15绿地02|136753.SH:16大华02|136355.SH:16大华01|078047.IB:07中粮债|101554059.IB:15中粮MTN001|101654069.IB:16中粮MTN001|101651047.IB:16中粮MTN002|124761.SH:14深业团|1480306.IB:14深业债|101560019.IB:15深业MTN001|145013.SH:16朗诗02|145012.SH:16朗诗01|122486.SH:15旭辉01|136037.SH:15旭辉02|135060.SH:16旭辉01|135842.SH:16旭辉02|135843.SH:16旭辉03|1380148.IB:13建发房产债|1580153.IB:15建发房产债|127214.SH:15建发债|101660012.IB:16建发地产MTN001|135816.SH:16建房02|135631.SH:16建房01|ON02:公司,882444.WI:汽车制造|882221.WI:汽车|882105.WI:汽车与汽车零部件|882004.WI:可选消费|ON0308:Wind行业分类|886033.WI:汽车|3727:Wind主题行业|883003.WI:制造行业(证监会)|ON0303:Wind证监会行业|CI005009.WI:轻工制造(中信)|ON0301:中信行业|CI005013.WI:汽车(中信)|ON03:行业
392998102,,882509.WI:房地产开发|882247.WI:房地产管理与开发|882118.WI:房地产|882007.WI:金融|ON0308:Wind行业分类|6240401020:房地产开发|6240401000:房地产管理与开发|6240400000:房地产|6240000000:金融|851811.SI:房地产开发Ⅲ|801181.SI:房地产开发Ⅱ|801180.SI:房地产(申万)|ON0302:申万行业|882444.WI:汽车制造|882221.WI:汽车|882105.WI:汽车与汽车零部件|882004.WI:可选消费|886057.WI:房地产|3727:Wind主题行业|CI005023.WI:房地产(中信)|ON0301:中信行业|883010.WI:房地产(证监会)|ON0303:Wind证监会行业|886033.WI:汽车|883003.WI:制造行业(证监会)|CI005009.WI:轻工制造(中信)|CI005013.WI:汽车(中信)|ON03:行业
392998121,600743:中国人民银行|378301:发债主体|3783:非上市公司|ON02:公司,
392986308,RBFI.WI:螺纹|ON0241:Wind商品|JJRI.WI:Wind煤焦钢矿|NH0400:南华金属收益率|1485:商品类|NH0100:南华商品收益率|CCFI.WI:Wind商品|ON02:公司,
392986310,,
392986322,831834.OC:三维股份|ON0207:三板股|4855B0B486:镇江三维输送装备股份有限公司|3783:非上市公司|O0E21pARRV:苏州设计研究院股份有限公司|2AF46E4D2D:江苏苏利精细化工股份有限公司|T26085.OC:长海股份|2020053:江苏扬农化工集团有限公司|378301:发债主体|837935.OC:创新股份|cPUazLuRnq:维格娜丝时装股份有限公司|ON02:公司,
392986326,834522.OC:新媒诚品|ON0207:三板股|ON02:公司,882462.WI:电影与娱乐|882226.WI:媒体Ⅲ|882108.WI:媒体Ⅱ|882004.WI:可选消费|ON0308:Wind行业分类|6225401030:电影与娱乐|6225401000:媒体Ⅲ|6225400000:媒体Ⅱ|6225000000:可选消费|886041.WI:文化传媒|3727:Wind主题行业|CI005028.WI:传媒(中信)|ON0301:中信行业|883012.WI:文化传播(证监会)|ON0303:Wind证监会行业|6225401010:广告|6225401040:出版|882460.WI:广告|882463.WI:出版|ON03:行业
392986340,TWTR.N:推特|ON0205:美股|ON02:公司,
392986342,,
392986344,2002129:重庆国际信托股份有限公司|378301:发债主体|3783:非上市公司|4W286A9DDA:合肥科技农村商业银行股份有限公司|SG1781.IOC:嘉实渝信二期优先A|1478:资产支持证券|1467:所有债券|SG1784.IOC:嘉实渝信二期次级|SF6471.IOC:嘉实渝信优先A|SF6473.IOC:嘉实渝信次级|SG1782.IOC:嘉实渝信二期优先B|SG1783.IOC:嘉实渝信二期优先C|SF6472.IOC:嘉实渝信优先B|111680455.IB:16合肥科技农村商行CD032|1469:金融债|111681172.IB:16合肥科技农村商行CD035|111681523.IB:16合肥科技农村商行CD042|111681890.IB:16合肥科技农村商行CD046|111695633.IB:16合肥科技农村商行CD016|111680084.IB:16合肥科技农村商行CD030|111680787.IB:16合肥科技农村商行CD034|1621045.IB:16合肥农商二级|111681450.IB:16合肥科技农村商行CD041|111681722.IB:16合肥科技农村商行CD043|111682002.IB:16合肥科技农村商行CD047|111699000.IB:16合肥科技农村商行CD027|111680576.IB:16合肥科技农村商行CD033|111681265.IB:16合肥科技农村商行CD037|111681329.IB:16合肥科技农村商行CD038|111682036.IB:16合肥科技农村商行CD048|111697699.IB:16合肥科技农村商行CD022|111698895.IB:16合肥科技农村商行CD026|111680452.IB:16合肥科技农村商行CD031|111681348.IB:16合肥科技农村商行CD039|111681816.IB:16合肥科技农村商行CD045|111692424.IB:16合肥科技农村商行CD005|111695551.IB:16合肥科技农村商行CD015|111681177.IB:16合肥科技农村商行CD036|111681801.IB:16合肥科技农村商行CD044|111692323.IB:16合肥科技农村商行CD004|111698162.IB:16合肥科技农村商行CD024|111698727.IB:16合肥科技农村商行CD025|111680083.IB:16合肥科技农村商行CD029|111681429.IB:16合肥科技农村商行CD040|111696795.IB:16合肥科技农村商行CD021|111682080.IB:16合肥科技农村商行CD049|ON02:公司|600016.SH:民生银行|ON0201:A股|1988.HK:民生银行|ON0204:港股|601628.SH:中国人寿,
392986383,IXIC.GI:纳斯达克|ON0210:海外|ON02:公司,
392986387,,
392986514,,
392986518,,6225102010:汽车制造|6225102000:汽车|6225100000:汽车与汽车零部件|6225000000:可选消费|882444.WI:汽车制造|882221.WI:汽车|882105.WI:汽车与汽车零部件|882004.WI:可选消费|ON0308:Wind行业分类|886033.WI:汽车|3727:Wind主题行业|883003.WI:制造行业(证监会)|ON0303:Wind证监会行业|CI005009.WI:轻工制造(中信)|ON0301:中信行业|CI005013.WI:汽车(中信)|ON03:行业
392986532,2FA92B4EB8:阳光人寿保险股份有限公司|378301:发债主体|3783:非上市公司|c11120901.00:11阳光人寿债|1469:金融债|1467:所有债券|c09042701.00:09阳光人寿债|1623004.IB:16阳光人寿|ON02:公司,
392990615,,6225502020:互联网零售|6225502000:互联网与售货目录零售|6225500000:零售业|6225000000:可选消费|6245101010:互联网软件与服务|6245101000:互联网软件与服务Ⅲ|6245100000:软件与服务|6245000000:信息技术|882466.WI:互联网零售|882228.WI:互联网与售货目录零售|882109.WI:零售业|882004.WI:可选消费|ON0308:Wind行业分类|882510.WI:互联网软件与服务|882248.WI:互联网软件与服务Ⅲ|882119.WI:软件与服务|882008.WI:信息技术|886042.WI:零售|3727:Wind主题行业|CI005014.WI:商贸零售(中信)|ON0301:中信行业|883008.WI:商业贸易(证监会)|ON0303:Wind证监会行业|886058.WI:互联网|883007.WI:信息技术(证监会)|ON03:行业
392990635,4207.TWO:环泰|ON0224:台股|ON02:公司,
392990644,,
392990669,,
392990674,,6225502020:互联网零售|6225502000:互联网与售货目录零售|6225500000:零售业|6225000000:可选消费|882466.WI:互联网零售|882228.WI:互联网与售货目录零售|882109.WI:零售业|882004.WI:可选消费|ON0308:Wind行业分类|886042.WI:零售|3727:Wind主题行业|CI005014.WI:商贸零售(中信)|ON0301:中信行业|883008.WI:商业贸易(证监会)|ON0303:Wind证监会行业|ON03:行业
392990492,,
392990589,,
392990737,,882438.WI:公路运输|882218.WI:公路与铁路运输|882104.WI:运输|882003.WI:工业|ON0308:Wind行业分类|851721.SI:公交Ⅲ|801172.SI:公交Ⅱ|801170.SI:交通运输(申万)|ON0302:申万行业|6220304020:公路运输|6220304000:公路与铁路运输|6220300000:运输|6220000000:工业|6210101010:石油天然气钻井|6210101000:能源设备与服务|6210100000:能源Ⅱ|6210000000:能源|882400.WI:石油天然气钻井|882200.WI:能源设备与服务|882100.WI:能源Ⅱ|882001.WI:能源|850841.SI:其他电子Ⅲ|801082.SI:其他电子Ⅱ|801080.SI:电子(申万)|882519.WI:电子元件|882253.WI:电子设备、仪器和元件|882120.WI:技术硬件与设备|882008.WI:信息技术|6245203010:电子元件|6245203000:电子设备、仪器和元件|6245200000:技术硬件与设备|6245000000:信息技术|6225101010:汽车零配件与设备|6225101000:汽车零部件|6225100000:汽车与汽车零部件|6225000000:可选消费|882442.WI:汽车零配件与设备|882220.WI:汽车零部件|882105.WI:汽车与汽车零部件|882004.WI:可选消费|886028.WI:陆路运输|3727:Wind主题行业|886030.WI:公路|883004.WI:公用事业(证监会)|ON0303:Wind证监会行业|883006.WI:交运仓储(证监会)|CI005004.WI:电力及公用事业(中信)|ON0301:中信行业|CI005024.WI:交通运输(中信)|886002.WI:石油天然气|883105.WI:石油化工(证监会)|CI005001.WI:石油石化(中信)|886062.WI:电子元器件|CI005025.WI:电子元器件(中信)|886032.WI:汽车零部件|CI005013.WI:汽车(中信)|ON03:行业
